"소득","가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액"
2188733,1666702,1499242,167460
2189000,3907114,3038594,868520
2190000,1686620,1605953,80667
2190000,2782250,2522300,259950
2190460,1307089,1232049,75040
2191000,860646,678588,182058
2191667,1419915,1266995,152920
2191667,1448112,939187,508925
2191735,918624,702194,216430
2191860,1082696,717486,365210
2192000,5774323,4758970,1015353
2192460,1038013,828706,209307
2193350,1451946,1340286,111660
2193410,1321796,1229423,92373
2193442,1452969,1052302,400667
2193800,2416223,2148558,267665
2193917,1596229,1184073,412157
2194000,2191464,1371591,819873
2194330,2687967,2510967,177000
2194400,1092895,896423,196472
2194580,2257982,1860879,397103
2195000,1493987,1382867,111120
2195213,1024580,757913,266667
2195313,4437580,3463880,973700
2195370,1316769,890059,426710
2195371,1681322,1165922,515400
2196070,824530,661466,163063
2196500,3146716,2940166,206550
2196530,2718773,2718773,0
2196667,1375135,833802,541333
2196977,1536905,1353571,183333
2198110,2175496,1905876,269620
2198451,1595387,1461097,134290
2198855,1336670,1104070,232600
2199881,2054357,1332550,721807
2199983,1186470,1107710,78760
2200000,1089180,1023690,65490
2200000,1210321,1015761,194560
2200000,1270315,632915,637400
2200000,1320033,804789,515244
2200000,1348574,1162474,186100
2200000,1505647,1319547,186100
2200000,1538747,1135701,403046
2200000,1668259,1308974,359285
2200000,1721334,1351571,369763
2200000,1755731,1561171,194560
2200000,1790590,1534425,256165
2200000,1988797,1775896,212901
2200000,2136809,1293159,843650
2200000,2211671,2017111,194560
2200000,2251277,1947110,304167
2200000,2364554,1869518,495036
2200000,2612991,2260991,352000
2200000,3030883,2784550,246333
2200000,3148981,2354961,794020
2200333,1255703,956947,298757
2200450,1758602,1291896,466707
2200867,3128871,2477916,650956
2201346,2017115,1724462,292653
2201370,1960431,1906441,53990
2201633,945382,817489,127893
2202340,1318452,1064522,253930
2202450,2092100,1506100,586000
2202820,4671162,3781072,890090
2203333,1215443,1154610,60833
2203333,2257551,1368158,889393
2203333,2291484,1881424,410060
2203796,1697288,1251483,445805
2203833,1368225,1318225,50000
2204000,1896731,1401697,495034
2204517,2516834,1368110,1148723
2204663,1921575,1419975,501600
2204950,2161577,1800137,361440
2205370,1116820,903220,213600
2206447,1007225,896275,110950
2206463,2017917,1722567,295350
2207123,2608348,2247138,361210
2208075,2296345,2019975,276370
2208408,1796517,1223325,573192
2208900,2791171,2495171,296000
2209050,1656769,1242805,413963
2209680,1343947,1151181,192766
2210473,2362351,1557375,804977
2210573,2363771,2241557,122213
221090,1837467,1787467,50000
2211427,1378652,795145,583507
2211453,2788483,2397977,390507
2211522,1685351,1487654,197697
2212000,1276330,1051747,224583
2212433,1252587,1038647,213940
2212490,1140094,990094,150000
2212500,3348642,3121042,227600
2213140,2112887,1899747,213140
2213145,1180513,768258,412255
2213245,1670617,1543272,127345
2213433,2253532,1862092,391440
2213828,1709589,1285371,424218
2214000,2396436,2108251,288185
2214905,923363,765266,158097
2215333,1455261,1321384,133877
2216667,1023489,705596,317893
2216667,1024317,859617,164700
2216667,1657851,1608744,49107
2216667,2644968,2485857,159111
2217500,1115884,1004624,111260
2217855,923854,711184,212670
2218443,1726233,1405231,321002
2219173,1726583,1270683,455900
2219760,1761210,980710,780500
2220000,2023713,1790193,233520
2220000,2072120,1878836,193283
22200000,13343045,9964275,3378770
22200000,14712304,11766867,2945437
2220080,2036213,1799713,236500
2221530,1189458,954791,234667
2221820,1476384,1274759,201625
2223000,3442059,2752375,689683
22233027,8533651,6242757,2290893
2223333,2732045,2422061,309984
2223766,1715084,1476387,238697
2223817,2062638,1863835,198803
2224187,1135280,806677,328603
2224899,3364154,2929768,434387
2225000,1988131,787543,1200588
2225000,666754,469134,197620
2226000,2432886,1761553,671333
2226382,2351377,1794314,557064
2226607,1512745,1210307,302438
2226683,1133964,882830,251133
2227565,2065125,1229065,836060
2227680,1880580,1246447,634133
2227882,2306034,1814571,491463
2228000,2877842,2486402,391440
2228014,871621,734954,136667
2228907,1171849,990929,180920
2229010,3478711,2511071,967640
2229113,2684906,1623780,1061126
2229510,1734752,1592562,142190
2229807,1869033,1622377,246657
2229820,1855757,1226764,628993
2229960,3248902,2803365,445537
2230000,1770585,1549010,221575
2230000,2033083,1731906,301177
2230000,2712503,2311457,401047
2230000,3518298,2786188,732110
2230000,4812576,3568766,1243810
2230000,4998065,3571435,1426630
2230190,1481679,743410,738269
2230370,2571209,1732615,838594
2230395,969362,605419,363943
2230533,1672932,1576305,96627
2230690,2287414,1893081,394333
2230907,1852698,1305494,547204
2230940,1222377,1057133,165243
2231000,1373339,1148739,224600
2231035,1293495,1228525,64970
2231210,1653520,885815,767705
2231560,1143332,898819,244513
2232637,2073516,1794583,278933
2232900,1490483,1470483,20000
2233170,1435258,1193678,241580
2233292,1529959,1222429,307530
2233333,1334720,1044387,290333
2233333,1530858,1408024,122833
2233333,2169510,1581030,588480
2233333,2725424,1224031,1501393
2233333,3530789,3239539,291250
2233333,922411,837771,84640
2233377,2997678,1420554,1577123
2233755,2602549,2264754,337795
2234000,1958125,1478011,480113
2234400,1424314,1106894,317420
2234604,1775663,1154996,620667
2234640,1713620,1485630,227990
2234653,1730676,1467255,263421
2234730,5521189,5292689,228500
2234867,1837640,1693903,143737
2236278,1935347,1659761,275587
2236960,1936210,1586587,349623
2236980,1191653,748558,443095
2237030,2002770,1709530,293240
2237260,1492888,968721,524167
2237730,2750618,2127243,623375
2238000,847552,747552,100000
2238055,2252887,1947150,305737
2238500,2483408,2323458,159950
2238900,2867184,2401184,466000
2238963,2352843,1822966,529877
2239080,704241,598661,105580
2239333,1000133,779520,220613
2239500,1213050,1193050,20000
2239970,2225705,2021375,204330
2239973,1932463,1764173,168290
2240000,1610592,1478258,132333
2240000,1739962,1092062,647900
2240000,702943,702943,0
2240087,1567039,1077799,489240
2240780,2587145,2094478,492667
2241143,2309657,2251523,58133
2241250,1236700,1206933,29767
2241280,1698664,1184734,513930
2241820,1522242,1306950,215292
2241832,3455292,2192625,1262667
2242357,1452520,925853,526667
2242960,1498526,1316819,181708
2243550,2111779,1647139,464640
2243815,1393908,843468,550440
2243863,983375,734875,248500
2243873,1122204,865280,256923
2244963,1441078,1223145,217933
2245000,2512143,1852700,659443
2245463,3161060,3141060,20000
2245500,2073489,1645989,427500
2245867,929787,856550,73237
2246237,2298692,1904639,394053
2246567,935965,610715,325250
2248250,1338623,1054013,284610
2248333,992111,978111,14000
2248373,2001421,1738441,262980
2248423,2790890,2708991,81899
2249200,816696,762411,54285
2249500,1134217,880593,253623
2249587,2038167,1565357,472810
2249640,1598898,1229804,369093
2250000,1083301,871047,212254
2250000,1857390,1537600,319790
2250000,1975803,1351063,624740
2250000,2181024,1891211,289813
2250000,2273786,1427826,845960
2250000,3029120,2691850,337270
2250000,3231827,2583077,648750
2250000,3280802,2884766,396037
2250000,808536,726886,81650
2250810,709782,439782,270000
2251285,1678158,1446148,232010
2253000,1805203,1556083,249120
2253000,2334909,1574909,760000
2253750,1023213,730803,292410
2253750,1082935,909569,173367
2253750,1348907,1191367,157540
2253750,963396,843396,120000
2254000,1118238,1005438,112800
2254037,655991,452391,203600
2255000,2330081,1392214,937867
2255000,3253594,2756480,497114
2255267,1946236,1540086,406150
2255333,887108,712276,174831
2255800,1852901,1441301,411600
2256067,1853790,1367250,486540
2256667,1433920,1231990,201930
2257447,2833499,1033979,1799519
2258542,1464404,1325737,138667
2259513,2200314,1809758,390557
2260000,1465147,1205000,260147
2260000,1946003,1668573,277430
2260330,2766493,2412768,353725
2261147,2533693,1851276,682417
22614498,15670193,9479240,6190953
2261908,1337439,1072539,264900
2262093,2638433,2016880,621553
2262743,2270841,2038251,232590
2262770,2917162,2383165,533997
2263290,2087976,1826366,261610
2263637,3345267,2371600,973667
2263970,1759030,1652585,106445
2264000,1411290,1170300,240990
2265165,3248417,2615496,632921
2266503,1299332,936207,363125
2266667,1465254,1262814,202440
2266667,1647649,1168590,479059
2266667,2148163,1711330,436833
2266667,2465057,710273,1754783
2267513,982555,890775,91780
2267700,4643120,2590533,2052587
2267833,1964077,1790947,173130
2268333,1473110,1297573,175537
2268333,2871380,2678713,192667
2268480,1815385,1744385,71000
2269260,1946874,1411510,535363
2269333,2184623,1638331,546292
2269667,2023461,1673174,350287
2269737,1819596,1652063,167533
2269880,2126989,1766993,359997
2269923,453492,423492,30000
2269933,1383195,909552,473643
2270000,1331044,1138811,192233
2270000,1424987,1232127,192860
2270000,1653266,1407013,246253
2270000,2091967,1845467,246500
2270000,2590896,2008791,582105
2270000,4560561,3861101,699460
2270417,1420236,1134832,285403
2271267,1804573,1577746,226827
2271380,1590074,1165648,424427
2272268,2274527,1876892,397636
2272383,1769447,1643801,125647
2272411,1756779,1440053,316725
2272610,1338260,995240,343020
2273070,866893,596893,270000
2274390,2327836,2123166,204670
2275000,1729376,1491646,237730
2275244,2787031,2516068,270963
2275340,1918475,1512185,406290
2276000,1406576,1049550,357027
2276060,1164049,987959,176090
2276239,2291075,2049275,241800
2277130,1829607,1066184,763423
2277390,1539131,1344501,194630
2278667,1367824,1357824,10000
2278967,1342114,888764,453350
2278970,1843132,942288,900843
2279000,1851491,1123667,727824
2279113,1310896,1001219,309677
2279150,2012830,1316690,696140
2279390,1487610,926934,560676
2279488,1263684,1223184,40500
2279615,3157393,1917133,1240260
2280000,1030607,1019207,11400
2280000,1206113,882153,323960
2280000,1652648,1195118,457530
2280287,1724160,1287780,436380
2280610,1720393,1354853,365540
2281191,1552451,1242744,309707
2282301,1876552,1485022,391530
2282713,1645753,1315753,330000
2283333,1698172,1339137,359035
2283550,1139871,905871,234000
2283695,1202560,680953,521607
2284400,395410,262330,133080
2286327,2050806,1687759,363047
2286350,2448586,1812460,636127
2286667,6747172,6446132,301040
2286900,1142807,1015834,126973
2287020,1130082,830082,300000
2287067,3215479,3096635,118844
2287250,2455149,1878609,576540
2287500,2205837,2054707,151130
2287595,1031835,913435,118400
2287840,1799884,1770144,29740
2287952,2635187,2151854,483333
2288400,4011565,3812488,199077
2289396,1213313,1014022,199291
2289810,3561537,3173237,388300
2290000,2679152,2398205,280947
2290000,3489756,3091676,398080
2290570,1700415,1444905,255510
2290690,1564692,1087692,477000
2290713,1781847,1291133,490713
2291333,1421552,1142471,279082
2291343,2212043,1677614,534428
2291667,1183991,950541,233450
2291667,1230071,998061,232010
2291929,1687585,1105087,582498
2292390,1890067,1744473,145593
2293010,1678825,1296795,382030
2293090,1584391,1411391,173000
2293090,694204,580681,113523
2293760,1011947,978613,33333
2293760,839480,839480,0
2293833,1577239,1327499,249740
2293907,2410563,1831626,578937
2293979,2402854,1646916,755938
2294260,1718685,1456628,262057
2294573,1749570,814887,934683
2294947,4098526,3324404,774123
2295693,1414033,1233320,180713
2295815,2166871,741766,1425105
2296000,1037405,984501,52903
2297800,1730246,983966,746280
2298707,1791259,1498342,292917
2299800,1765537,1484887,280650
230000,475321,413731,61590
2300000,1309772,631474,678298
2300000,1312025,1158692,153333
2300000,1328617,1090117,238500
2300000,1340191,668330,671861
2300000,1372171,1033671,338500
2300000,1470128,1408561,61567
2300000,1480968,1144075,336893
2300000,1578526,1346893,231633
2300000,1604372,1483487,120885
2300000,1648925,1648925,0
2300000,1660383,1522456,137927
2300000,1670376,1422982,247394
2300000,1732458,1569228,163230
2300000,1742403,1470263,272140
2300000,1778468,830923,947545
2300000,1778832,1309545,469287
2300000,1807499,1253939,553560
2300000,1830060,1599850,230210
2300000,1830467,1491967,338500
2300000,1874648,1874648,0
2300000,1913277,1308222,605055
2300000,2137849,2137849,0
2300000,2146920,1742408,404512
2300000,2259297,1827004,432293
2300000,2338665,1815292,523373
2300000,2605039,1591033,1014007
2300000,2819579,2086403,733176
2300000,2868472,2806152,62320
2300000,3016811,2243111,773700
2300000,3836517,3084501,752017
2300000,655320,537460,117860
2300000,844692,646722,197970
2300000,899366,732699,166667
2300577,2951359,2318937,632422
2300799,1946043,1107932,838112
2301070,743230,654580,88650
2301240,2442605,2215939,226667
2302403,1243653,1155610,88043
2302580,1506133,1287443,218690
2302690,1953449,1680764,272685
2303000,1043236,778321,264915
2303000,1305153,1036646,268507
2303030,5710322,3368505,2341817
2303320,2245781,1867858,377923
2303333,1627072,1113962,513110
2303333,1774411,1764411,10000
2303423,1432423,725757,706667
2304000,1431192,1386765,44427
2304693,1570950,1424283,146667
2305302,5036632,3570534,1466098
2306154,2115030,1842179,272851
2306177,4136296,3636799,499497
2306220,1901825,1595785,306040
2307137,2116618,1245901,870717
2307259,1938274,1494233,444041
2307320,1372399,1182889,189510
2307375,2223974,1683368,540605
2308290,698391,598391,100000
2309833,2497362,1919526,577837
2310000,1295532,981950,313582
2310000,1846367,1653867,192500
2310000,2030864,2008364,22500
2310007,1823296,1306963,516333
2310968,2245835,1405379,840457
2311169,1301093,1107193,193900
2311740,1342137,1342137,0
2312050,2468684,2403954,64730
2313200,2077091,1529831,547260
2313245,2498108,2145029,353079
2313333,1919879,1314625,605253
2313630,1872489,1641199,231290
2314333,2934162,2049642,884520
2314683,2019558,1561222,458337
2315667,1034619,839740,194878
2316667,1291252,1098026,193227
2316667,1498300,989865,508435
2316667,2021917,1755017,266900
2316760,1565150,1350480,214670
2316823,1254590,857060,397530
2316838,1399283,852950,546333
2316943,2419872,2106538,313333
2317000,2325759,2221639,104120
2317833,2251345,2251345,0
2318293,949500,931000,18500
2318500,1748006,1307714,440291
2319173,1069930,870496,199433
2319505,1975947,1730147,245800
2319550,2257394,1808385,449009
2320000,2713441,2442876,270565
2320062,1904892,1709752,195140
2320417,1241352,1049352,192000
2321167,1783300,1519014,264287
2321416,1893354,1466307,427047
2322000,1663780,1365143,298637
2322040,1628640,1391880,236760
2322070,980230,758660,221570
2323733,3314695,2584182,730513
2324542,1272211,595545,676667
2325000,1884659,1663026,221633
2325200,2478438,2184331,294107
2325320,1757527,1220248,537279
2325517,1176097,1128597,47500
2326567,3785276,3287133,498143
2326667,1539943,1081470,458473
2326940,2182974,1712870,470103
2327083,1038805,665125,373680
2327460,4510282,3459985,1050297
